   174.81741801359999      ,  -41.177338212499997      ,   1.0000000000000000      ,           0
   174.81801209630001      ,  -41.177461692199998      ,   2.0000000000000000      ,           0
   174.81774762990000      ,  -41.177734232699997      ,   3.0000000000000000      ,           0
   174.81753060579999      ,  -41.177185760400000      ,   4.0000000000000000      ,           0
   174.81732399660001      ,  -41.178897634499997      ,   5.0000000000000000      ,           0
   174.81795621230000      ,  -41.178414849399999      ,   6.0000000000000000      ,           0
   174.81777000340000      ,  -41.178888063000002      ,   7.0000000000000000      ,           0
   174.81689429689999      ,  -41.178371505199998      ,   8.0000000000000000      ,           0
   174.81672534239999      ,  -41.176930941599998      ,   9.0000000000000000      ,           0
   174.81625755840000      ,  -41.177413017799999      ,   10.000000000000000      ,           0
   174.81621023750000      ,  -41.177675616899997      ,   11.000000000000000      ,           0
   174.81573969380000      ,  -41.177532489400001      ,   12.000000000000000      ,           0
   174.81584106529999      ,  -41.177725449500002      ,   13.000000000000000      ,           0
   174.81599215599999      ,  -41.177714500599997      ,   14.000000000000000      ,           0
   174.83251033470000      ,  -41.151800783900001      ,   15.000000000000000      ,           0
   174.83292464560000      ,  -41.150922888600000      ,   16.000000000000000      ,           0
   174.83315582809999      ,  -41.150704229500001      ,   17.000000000000000      ,           0
   174.83403227260001      ,  -41.150528663599999      ,   18.000000000000000      ,           0
   174.83441478620000      ,  -41.150541873599998      ,   19.000000000000000      ,           0
   174.83468797770001      ,  -41.150446609799999      ,   20.000000000000000      ,           0
   174.83495789640000      ,  -41.150292561400001      ,   21.000000000000000      ,           0
   174.83487680179999      ,  -41.150255329099998      ,   22.000000000000000      ,           0
   174.83413897270000      ,  -41.161612034699999      ,   23.000000000000000      ,           0
   174.83397185320001      ,  -41.161510913800001      ,   24.000000000000000      ,           0
   174.83393632209999      ,  -41.161427945400000      ,   25.000000000000000      ,           0
   174.83401835239999      ,  -41.161284980100000      ,   26.000000000000000      ,           0
   174.82654528610001      ,  -41.156861609300002      ,   27.000000000000000      ,           0
   174.82789217909999      ,  -41.156439003400003      ,   28.000000000000000      ,           0
   174.82806761430001      ,  -41.156173752699999      ,   29.000000000000000      ,           0
   174.78547967590001      ,  -41.310550134899998      ,   30.000000000000000      ,           0
   174.78510866910000      ,  -41.309919578500001      ,   31.000000000000000      ,           0
   174.78588069590000      ,  -41.310683919600002      ,   32.000000000000000      ,           0
   174.78571388220001      ,  -41.310149076899997      ,   33.000000000000000      ,           0
   174.82934619740001      ,  -41.321062170399998      ,   34.000000000000000      ,           0
   174.82782129570001      ,  -41.322118990900002      ,   35.000000000000000      ,           0
   174.82819828309999      ,  -41.322184140200001      ,   36.000000000000000      ,           0
   174.82986940230001      ,  -41.322195388799997      ,   37.000000000000000      ,           0
   174.78144178420001      ,  -41.339864686500000      ,   38.000000000000000      ,           0
   174.78130122569999      ,  -41.337526698399998      ,   39.000000000000000      ,           0
   174.78154160070000      ,  -41.337560320400002      ,   40.000000000000000      ,           0
   174.78052507230001      ,  -41.337558887800000      ,   41.000000000000000      ,           0
   174.78053822870001      ,  -41.338034802000003      ,   42.000000000000000      ,           0
   174.78061076930001      ,  -41.338379535800001      ,   43.000000000000000      ,           0
   174.78215403159999      ,  -41.338002067100000      ,   44.000000000000000      ,           0
   174.78169143229999      ,  -41.338257954699998      ,   45.000000000000000      ,           0
   174.78132299550001      ,  -41.338890646599999      ,   46.000000000000000      ,           0
   174.78276443799999      ,  -41.337342313000001      ,   47.000000000000000      ,           0
   174.78284798300001      ,  -41.336911972199999      ,   48.000000000000000      ,           0
   174.78331882649999      ,  -41.336381027100003      ,   49.000000000000000      ,           0
   174.78252408940000      ,  -41.336209334899998      ,   50.000000000000000      ,           0
   174.78243830660000      ,  -41.336207961699998      ,   51.000000000000000      ,           0
   174.78269359370000      ,  -41.337504863800000      ,   52.000000000000000      ,           0
   174.78198529730000      ,  -41.337830266099999      ,   53.000000000000000      ,           0
   174.78123562670001      ,  -41.337884486999997      ,   54.000000000000000      ,           0
   174.78172029539999      ,  -41.332889715500002      ,   55.000000000000000      ,           0
   174.78125950680001      ,  -41.332691135399998      ,   56.000000000000000      ,           0
   174.78255103190000      ,  -41.335161809600002      ,   57.000000000000000      ,           0
   174.78226139410000      ,  -41.333876022100000      ,   58.000000000000000      ,           0
   174.78268278819999      ,  -41.332669534399997      ,   59.000000000000000      ,           0
   174.78269220089999      ,  -41.332764044699999      ,   60.000000000000000      ,           0
   174.78276604440001      ,  -41.332810665600000      ,   61.000000000000000      ,           0
   174.78261217389999      ,  -41.333470940900000      ,   62.000000000000000      ,           0
   174.78322447490001      ,  -41.333119289400003      ,   63.000000000000000      ,           0
   174.78311334380001      ,  -41.333389298699998      ,   64.000000000000000      ,           0
   174.78316114250001      ,  -41.335416157300003      ,   65.000000000000000      ,           0
   174.78277137000001      ,  -41.333434031000003      ,   66.000000000000000      ,           0
   174.78304642940000      ,  -41.333013188199999      ,   67.000000000000000      ,           0
   174.78321980440001      ,  -41.333530700399997      ,   68.000000000000000      ,           0
   174.78326807150000      ,  -41.333705942999998      ,   69.000000000000000      ,           0
   174.78336673730001      ,  -41.335597914700003      ,   70.000000000000000      ,           0
   174.78330090349999      ,  -41.335707903500001      ,   71.000000000000000      ,           0
   174.78130099050000      ,  -41.331026628700002      ,   72.000000000000000      ,           0
   174.78228767130000      ,  -41.332572946799999      ,   73.000000000000000      ,           0
   174.78322235670001      ,  -41.331730950800001      ,   74.000000000000000      ,           0
   174.78272160700001      ,  -41.332285003099997      ,   75.000000000000000      ,           0
